ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,Children_Bac_Count,Children_Shrink_bac_Count,Location_Center_X,Location_Center_Y,Location_Center_Z
2,19,nan,003,10,nan,0,001,001,0,001,A003,1284.0,135.0,1.0,0,0,1287.7604634665406,135.13194608654527,0
2,20,nan,003,10,nan,0,001,001,0,001,A003,953.0,136.0,1.0,0,0,951.1661427929951,136.52761562640325,0
2,21,nan,003,10,nan,0,001,001,0,001,A003,61.0,166.0,1.0,1,1,56.244121212121215,168.6201212121212,0
2,22,nan,003,10,nan,0,001,001,0,001,A003,1047.0,183.0,1.0,0,0,1045.7856086742238,182.4041399704288,0
2,23,nan,003,10,nan,0,001,001,0,001,A003,922.0,210.0,1.0,0,0,920.5543252595156,210.01730103806227,0
2,24,nan,003,10,nan,0,001,001,0,001,A003,1093.0,213.0,1.0,0,0,1097.3126263554493,217.58316485940085,0
2,25,nan,003,10,nan,0,001,001,0,001,A003,135.0,221.0,1.0,2,2,139.89406461307289,224.98948159278737,0
2,26,nan,003,10,nan,0,001,001,0,001,A003,419.0,224.0,1.0,0,0,413.54169914263446,233.7876071706937,0
2,27,nan,003,10,nan,0,001,001,0,001,A003,724.0,241.0,1.0,0,0,726.2511101243339,243.41096802841918,0
2,28,nan,003,10,nan,0,001,001,0,001,A003,1323.0,252.0,1.0,0,0,1315.3284299858558,250.84554455445544,0
2,29,nan,003,10,nan,0,001,001,0,001,A003,235.0,244.0,1.0,1,1,234.0209617755857,246.41337854500617,0
2,30,nan,003,10,nan,0,001,001,0,001,A003,89.0,264.0,1.0,1,0,89.22479303757164,258.19210358734875,0
2,31,nan,003,10,nan,0,001,001,0,001,A003,591.0,272.0,1.0,0,0,578.8025490592757,259.8521141007485,0
