ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,Children_ExtraBac_Count,Children_IntraBac_Count,Distance_Centroid_Cell,Distance_Minimum_Cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Parent_Cell
17,33,nan,022,6,nan,0,001,001,0,001,A022,165.0,490.0,1.0,0,1,56.66274940231523,4.400430694253085,164.6435185185185,489.6203703703704,0,80
17,34,nan,022,6,nan,0,001,001,0,001,A022,304.0,540.0,1.0,0,1,34.6016046169398,2.5,304.0,539.5,0,92
17,35,nan,022,6,nan,0,001,001,0,001,A022,294.0,595.0,1.0,0,1,49.86604026511806,8.796453830948007,294.2,594.76,0,110
17,36,nan,022,6,nan,0,001,001,0,001,A022,297.0,602.0,1.0,0,1,44.36563564965441,15.216968241045196,296.7142857142857,601.2142857142857,0,110
17,37,nan,022,6,nan,0,001,001,0,001,A022,285.0,609.0,1.0,0,1,33.98289745263167,23.504233923820575,285.7888888888889,609.4,0,110
17,38,nan,022,6,nan,0,001,001,0,001,A022,503.0,638.0,1.0,0,1,19.359624664044198,11.539454068977463,502.8985507246377,637.7826086956521,0,113
17,39,nan,022,6,nan,0,001,001,0,001,A022,24.0,651.0,1.0,0,1,14.178320762761283,10.289849309437857,24.22758620689655,652.6758620689656,0,117
17,40,nan,022,6,nan,0,001,001,0,001,A022,25.0,665.0,1.0,0,1,24.390756498006297,2.3202993476058213,24.625,665.34375,0,117
17,41,nan,022,6,nan,0,001,001,0,001,A022,427.0,669.0,1.0,0,1,36.34632617534083,13.31822920953328,426.8878504672897,668.6822429906542,0,120
17,42,nan,022,6,nan,0,001,001,0,001,A022,1009.0,734.0,1.0,0,1,33.462857811504676,1.8740371886356932,1008.9578544061303,733.8735632183908,0,134
17,43,nan,022,6,nan,0,001,001,0,001,A022,606.0,739.0,1.0,0,1,9.84278632382793,17.268906815385296,605.7765957446809,739.1276595744681,0,128
17,44,nan,022,6,nan,0,001,001,0,001,A022,399.0,828.0,1.0,0,1,13.932891706317431,17.002808813386775,398.9537037037037,828.0277777777778,0,151
17,45,nan,022,6,nan,0,001,001,0,001,A022,583.0,831.0,1.0,0,1,20.74631830323983,12.332551324995347,583.4645669291339,832.503937007874,0,146
17,46,nan,022,6,nan,0,001,001,0,001,A022,563.0,883.0,1.0,0,1,20.691602349088704,19.114271828234248,563.0869565217391,883.0,0,153
17,47,nan,022,6,nan,0,001,001,0,001,A022,551.0,888.0,1.0,0,1,15.647877876016585,16.31230784546546,550.5897435897435,888.0,0,153
17,48,nan,022,6,nan,0,001,001,0,001,A022,801.0,922.0,1.0,0,1,30.119115185211026,7.434537695776783,801.1188118811881,921.8564356435644,0,159
17,49,nan,022,6,nan,0,001,001,0,001,A022,812.0,943.0,1.0,0,1,45.161778213434665,2.6866639658331266,811.7142857142857,943.3285714285714,0,159
17,50,nan,022,6,nan,0,001,001,0,001,A022,813.0,949.0,1.0,0,1,49.31008697242978,1.118033988749895,814.5,948.0,0,159
17,51,nan,022,6,nan,0,001,001,0,001,A022,817.0,952.0,1.0,0,1,52.379919237003115,2.29797568875086,817.1395348837209,951.3488372093024,0,159
17,52,nan,022,6,nan,0,001,001,0,001,A022,689.0,959.0,1.0,0,1,23.46009269611451,15.572411502397436,689.5,958.5,0,174
17,53,nan,022,6,nan,0,001,001,0,001,A022,604.0,975.0,1.0,0,1,17.65364413097035,1.7172183832275205,604.2552083333334,975.171875,0,177
17,54,nan,022,6,nan,0,001,001,0,001,A022,700.0,974.0,1.0,0,1,19.768987688536388,12.685503537502994,699.96,974.02,0,174
17,55,nan,022,6,nan,0,001,001,0,001,A022,699.0,979.0,1.0,0,1,23.5499687593867,8.991079255175123,697.8888888888889,977.2222222222222,0,174
17,56,nan,022,6,nan,0,001,001,0,001,A022,691.0,979.0,1.0,0,1,28.76680179729683,3.7636629538220947,691.203821656051,977.9490445859873,0,174
17,57,nan,022,6,nan,0,001,001,0,001,A022,507.0,991.0,1.0,0,1,12.063500596004502,20.510003321709274,507.30386740331494,991.9005524861878,0,173
17,58,nan,022,6,nan,0,001,001,0,001,A022,103.0,999.0,1.0,0,1,36.971564945267495,0.5437283291017792,102.68181818181819,998.4409090909091,0,180
18,1,nan,022,7,nan,0,001,001,0,001,A022,531.0,36.0,1.0,0,1,13.729172793421405,7.699882542128211,531.4239130434783,36.10326086956522,0,8
18,2,nan,022,7,nan,0,001,001,0,001,A022,564.0,46.0,1.0,0,1,23.56080163996283,8.165661962061863,563.8904109589041,45.363013698630134,0,8
18,3,nan,022,7,nan,0,001,001,0,001,A022,777.0,119.0,1.0,0,1,52.751406769105216,11.682856491563593,776.4555555555555,119.32222222222222,0,11
18,4,nan,022,7,nan,0,001,001,0,001,A022,31.0,152.0,1.0,1,0,nan,nan,31.424242424242426,152.42424242424244,0,0
18,5,nan,022,7,nan,0,001,001,0,001,A022,398.0,160.0,1.0,0,1,32.87447276112324,15.04436562237789,398.2413793103448,160.41379310344828,0,22
18,6,nan,022,7,nan,0,001,001,0,001,A022,404.0,161.0,1.0,0,1,29.13213369037117,18.384776310850235,404.0,161.0,0,22
18,7,nan,022,7,nan,0,001,001,0,001,A022,43.0,164.0,1.0,0,1,67.95889543242728,10.259142264341596,43.5,164.0,0,31
18,8,nan,022,7,nan,0,001,001,0,001,A022,404.0,178.0,1.0,0,1,43.67022330327253,6.088164437627517,404.0,178.4102564102564,0,22
18,9,nan,022,7,nan,0,001,001,0,001,A022,421.0,181.0,1.0,0,1,42.13861812253899,5.725412818015222,421.10714285714283,181.3826530612245,0,22
18,10,nan,022,7,nan,0,001,001,0,001,A022,1078.0,189.0,1.0,0,1,47.90979802118307,3.043185212843571,1078.4318181818182,189.17045454545453,0,28
18,11,nan,022,7,nan,0,001,001,0,001,A022,366.0,228.0,1.0,0,1,31.41978491416054,4.021465909084007,366.09859154929575,226.43661971830986,0,29
18,12,nan,022,7,nan,0,001,001,0,001,A022,362.0,235.0,1.0,0,1,38.576642694200366,3.3920951687317924,362.36842105263156,235.140350877193,0,29
18,13,nan,022,7,nan,0,001,001,0,001,A022,309.0,252.0,1.0,0,1,11.146738133146341,29.262399107783516,309.19444444444446,252.01388888888889,0,38
18,14,nan,022,7,nan,0,001,001,0,001,A022,315.0,255.0,1.0,0,1,8.4841338086321,30.87065449140027,314.98039215686276,254.6078431372549,0,38
18,15,nan,022,7,nan,0,001,001,0,001,A022,15.0,261.0,1.0,0,1,7.047726428856981,26.490165890173067,14.866666666666667,261.3333333333333,0,37
18,16,nan,022,7,nan,0,001,001,0,001,A022,556.0,386.0,1.0,0,1,51.837142393008044,10.378384766252045,556.2751322751323,386.53968253968253,0,49
18,17,nan,022,7,nan,0,001,001,0,001,A022,983.0,389.0,1.0,0,1,20.471277441647263,0.8979552083644714,983.1048689138577,389.07116104868913,0,50
18,18,nan,022,7,nan,0,001,001,0,001,A022,489.0,434.0,1.0,0,1,10.38500960675749,21.812670377000963,489.1927083333333,433.484375,0,56
18,19,nan,022,7,nan,0,001,001,0,001,A022,612.0,446.0,1.0,0,1,3.4516991452534476,28.748310511566608,611.5981735159818,446.0502283105023,0,58
18,20,nan,022,7,nan,0,001,001,0,001,A022,161.0,452.0,1.0,0,1,18.725956644898847,12.652337997569214,161.63076923076923,451.26153846153846,0,62
18,21,nan,022,7,nan,0,001,001,0,001,A022,167.0,457.0,1.0,0,1,14.388653341278701,18.76000724866083,167.74698795180723,454.69879518072287,0,62
18,22,nan,022,7,nan,0,001,001,0,001,A022,31.0,529.0,1.0,0,1,38.15155479993587,28.838690929339343,31.008695652173913,528.704347826087,0,74
18,23,nan,022,7,nan,0,001,001,0,001,A022,217.0,550.0,1.0,0,1,18.04421790115509,27.12470289293837,217.31944444444446,549.9074074074074,0,71
18,24,nan,022,7,nan,0,001,001,0,001,A022,597.0,551.0,1.0,0,1,15.586961766295664,11.298874993757888,596.8676470588235,551.0,0,80
18,25,nan,022,7,nan,0,001,001,0,001,A022,1249.0,558.0,1.0,0,1,31.08560954851914,14.207617849543913,1248.7954545454545,557.7045454545455,0,77
18,26,nan,022,7,nan,0,001,001,0,001,A022,1239.0,559.0,1.0,0,1,21.38575331462479,22.336190074696262,1239.1702127659576,558.936170212766,0,77
18,27,nan,022,7,nan,0,001,001,0,001,A022,1244.0,561.0,1.0,0,1,26.233783508437728,17.02358567211394,1244.111111111111,560.8888888888889,0,77
18,28,nan,022,7,nan,0,001,001,0,001,A022,579.0,566.0,1.0,0,1,8.829295407457536,28.217573672769216,578.8985507246376,565.7826086956521,0,80
18,29,nan,022,7,nan,0,001,001,0,001,A022,1245.0,568.0,1.0,0,1,27.45885415607348,13.608157381293392,1244.625,567.1363636363636,0,77
18,30,nan,022,7,nan,0,001,001,0,001,A022,953.0,572.0,1.0,0,1,25.56008570753308,23.254518800183728,952.7727272727273,571.709090909091,0,82
18,31,nan,022,7,nan,0,001,001,0,001,A022,945.0,608.0,1.0,0,1,32.71727443148622,9.02085564422079,944.9660194174758,607.7669902912621,0,82
18,32,nan,022,7,nan,0,001,001,0,001,A022,463.0,624.0,1.0,0,1,5.505874516905039,19.717314151641823,463.17610062893084,624.7044025157232,0,86
18,33,nan,022,7,nan,0,001,001,0,001,A022,1088.0,627.0,1.0,0,1,27.78257304512761,4.267364049165669,1087.5973154362416,626.751677852349,0,84
18,34,nan,022,7,nan,0,001,001,0,001,A022,1254.0,642.0,1.0,0,1,57.56035879591526,13.679641765801787,1253.9137931034484,642.5129310344828,0,99
18,35,nan,022,7,nan,0,001,001,0,001,A022,608.0,658.0,1.0,0,1,31.237474005200486,6.735666272797674,608.453947368421,659.0723684210526,0,92
18,36,nan,022,7,nan,0,001,001,0,001,A022,442.0,681.0,1.0,0,1,26.762699133087658,23.50531854708632,441.5,680.5,0,97
18,37,nan,022,7,nan,0,001,001,0,001,A022,619.0,682.0,1.0,0,1,31.500256823270092,6.4639143416227975,618.8985507246376,681.7826086956521,0,92
18,38,nan,022,7,nan,0,001,001,0,001,A022,1267.0,689.0,1.0,0,1,16.025193788565304,27.267942583732125,1267.3971291866028,688.9856459330143,0,99
18,39,nan,022,7,nan,0,001,001,0,001,A022,1123.0,689.0,1.0,0,1,41.3982085697954,1.9397419717884954,1123.061224489796,688.9387755102041,0,100
18,40,nan,022,7,nan,0,001,001,0,001,A022,457.0,690.0,1.0,0,1,14.443442916315187,30.660824643190068,456.3904761904762,690.447619047619,0,97
18,41,nan,022,7,nan,0,001,001,0,001,A022,1129.0,693.0,1.0,0,1,29.817754051785325,1.6835039462051782,1128.2432432432433,692.8648648648649,0,96
18,42,nan,022,7,nan,0,001,001,0,001,A022,1259.0,694.0,1.0,0,1,7.386185984158694,37.097111974319766,1258.0243902439024,693.0,0,99
18,43,nan,022,7,nan,0,001,001,0,001,A022,1251.0,699.0,1.0,0,1,5.025198229220169,31.496687597902856,1251.1263157894737,698.1894736842105,0,99
18,44,nan,022,7,nan,0,001,001,0,001,A022,771.0,717.0,1.0,0,1,34.878755936447845,19.162807260864206,771.3333333333334,717.5769230769231,0,107
18,45,nan,022,7,nan,0,001,001,0,001,A022,692.0,732.0,1.0,0,1,51.05356041473902,6.01053761266658,691.99173553719,731.8347107438017,0,112
18,46,nan,022,7,nan,0,001,001,0,001,A022,810.0,734.0,1.0,0,1,23.78303158929545,8.960690092964297,810.0090909090909,734.0545454545454,0,107
18,47,nan,022,7,nan,0,001,001,0,001,A022,1213.0,755.0,1.0,1,0,nan,nan,1214.0828402366865,756.3372781065088,0,0
18,48,nan,022,7,nan,0,001,001,0,001,A022,1196.0,837.0,1.0,0,1,67.0673768798947,3.2958015544200645,1195.7063492063492,837.1190476190476,0,129
18,49,nan,022,7,nan,0,001,001,0,001,A022,1144.0,864.0,1.0,0,1,15.769901957605896,13.729530217745982,1143.5,864.5,0,129
18,50,nan,022,7,nan,0,001,001,0,001,A022,299.0,867.0,1.0,0,1,12.471629405731104,17.771602761828888,298.2096774193548,866.7903225806451,0,124
18,51,nan,022,7,nan,0,001,001,0,001,A022,619.0,871.0,1.0,0,1,9.962736427196317,30.887736982795747,619.4285714285714,870.8928571428571,0,123
18,52,nan,022,7,nan,0,001,001,0,001,A022,615.0,876.0,1.0,0,1,8.766490534834295,28.917942527088588,617.07,876.15,0,123
18,53,nan,022,7,nan,0,001,001,0,001,A022,254.0,907.0,1.0,0,1,49.697390684506,8.375954672260876,254.56565656565655,907.6262626262626,0,124
18,54,nan,022,7,nan,0,001,001,0,001,A022,627.0,910.0,1.0,0,1,41.76773663786097,2.450453472772454,626.9333333333333,909.6833333333333,0,123
18,55,nan,022,7,nan,0,001,001,0,001,A022,124.0,924.0,1.0,0,1,21.125050961446295,15.293345605272119,124.24107142857143,923.7366071428571,0,130
18,56,nan,022,7,nan,0,001,001,0,001,A022,927.0,991.0,1.0,0,1,28.60801378410056,24.087840086268326,927.4186046511628,990.7790697674419,0,140
18,57,nan,022,7,nan,0,001,001,0,001,A022,82.0,992.0,1.0,1,0,nan,nan,81.87022900763358,991.5419847328244,0,0
18,58,nan,022,7,nan,0,001,001,0,001,A022,788.0,1001.0,1.0,0,1,30.991856683658995,14.893307689825281,787.741935483871,1001.258064516129,0,142
19,1,nan,022,8,nan,0,001,001,0,001,A022,1045.0,28.0,1.0,0,1,16.50619337076728,9.7082439194738,1045.0,28.5,0,13
19,2,nan,022,8,nan,0,001,001,0,001,A022,860.0,33.0,1.0,0,1,23.09266390573214,11.51136193336897,859.5102040816327,33.16326530612245,0,12
19,3,nan,022,8,nan,0,001,001,0,001,A022,858.0,37.0,1.0,0,1,20.507835006381555,10.316383948737908,858.0333333333333,37.4,0,12
19,4,nan,022,8,nan,0,001,001,0,001,A022,1060.0,40.0,1.0,0,1,11.556641360456899,12.164970637571395,1059.6338028169014,39.63380281690141,0,13
19,5,nan,022,8,nan,0,001,001,0,001,A022,854.0,40.0,1.0,0,1,19.71635272396437,8.907854143191276,855.6666666666666,41.05882352941177,0,12
19,6,nan,022,8,nan,0,001,001,0,001,A022,1075.0,40.0,1.0,0,1,26.82748206809022,2.384677133731011,1075.739393939394,40.97575757575758,0,13
19,7,nan,022,8,nan,0,001,001,0,001,A022,856.0,45.0,1.0,0,1,17.054629724569217,11.004659879455613,856.0,45.59375,0,12
19,8,nan,022,8,nan,0,001,001,0,001,A022,844.0,57.0,1.0,0,1,27.25279198262933,7.516648189186454,844.5,57.5,0,12
19,9,nan,022,8,nan,0,001,001,0,001,A022,930.0,68.0,1.0,0,1,20.2684139387502,21.28068913439421,930.4479166666666,68.52083333333333,0,18
19,10,nan,022,8,nan,0,001,001,0,001,A022,788.0,69.0,1.0,0,1,34.17730486337781,22.8362473830654,788.478431372549,69.10196078431373,0,8
19,11,nan,022,8,nan,0,001,001,0,001,A022,181.0,90.0,1.0,0,1,23.64501210365757,0.9231733655660005,181.21428571428572,89.89795918367346,0,22
19,12,nan,022,8,nan,0,001,001,0,001,A022,268.0,94.0,1.0,0,1,32.49010166255746,6.0,268.0,94.0,0,24
19,13,nan,022,8,nan,0,001,001,0,001,A022,474.0,159.0,1.0,0,1,63.487797071947654,10.963377038790304,474.13461538461536,158.84615384615384,0,20
19,14,nan,022,8,nan,0,001,001,0,001,A022,158.0,174.0,1.0,0,1,35.62040470269277,12.004991565395084,157.65384615384616,174.0,0,36
19,15,nan,022,8,nan,0,001,001,0,001,A022,51.0,199.0,1.0,0,1,13.458749320854023,29.399552796110214,49.83582089552239,198.43283582089552,0,38
19,16,nan,022,8,nan,0,001,001,0,001,A022,43.0,200.0,1.0,0,1,7.612498216117829,35.631916011730965,44.186440677966104,201.23728813559322,0,38
19,17,nan,022,8,nan,0,001,001,0,001,A022,184.0,214.0,1.0,0,1,11.998650520733069,25.134710590547638,183.9558823529412,213.6764705882353,0,36
19,18,nan,022,8,nan,0,001,001,0,001,A022,33.0,224.0,1.0,0,1,22.91584131188473,26.747865381542812,32.27777777777778,223.30555555555554,0,38
19,19,nan,022,8,nan,0,001,001,0,001,A022,757.0,224.0,1.0,0,1,6.889839256038303,15.444096031668028,756.8407643312102,224.30573248407643,0,43
19,20,nan,022,8,nan,0,001,001,0,001,A022,757.0,235.0,1.0,0,1,9.844473694330064,23.97039553508844,756.0762711864406,234.82203389830508,0,43
19,21,nan,022,8,nan,0,001,001,0,001,A022,748.0,240.0,1.0,0,1,18.533458870577327,23.13790113938174,748.6222222222223,239.55555555555554,0,43
19,22,nan,022,8,nan,0,001,001,0,001,A022,312.0,255.0,1.0,0,1,35.0092375257418,10.886554324572264,311.9678899082569,255.651376146789,0,39
19,23,nan,022,8,nan,0,001,001,0,001,A022,739.0,262.0,1.0,0,1,41.87886396459351,4.348280271821729,738.6590909090909,261.8636363636364,0,43
19,24,nan,022,8,nan,0,001,001,0,001,A022,858.0,291.0,1.0,0,1,24.724185622769195,14.317821063276353,858.0,291.0,0,46
19,25,nan,022,8,nan,0,001,001,0,001,A022,1094.0,389.0,1.0,0,1,23.376458589050458,26.18478661928445,1093.7441860465117,388.86046511627904,0,64
19,26,nan,022,8,nan,0,001,001,0,001,A022,1092.0,408.0,1.0,0,1,39.93129226563447,11.853085041456486,1092.2,408.075,0,64
19,27,nan,022,8,nan,0,001,001,0,001,A022,626.0,439.0,1.0,0,1,16.281865364784313,9.968559915756032,625.663101604278,438.3048128342246,0,80
19,28,nan,022,8,nan,0,001,001,0,001,A022,880.0,458.0,1.0,0,1,16.470452194306194,11.82587913140241,880.2591240875912,458.66423357664235,0,84
19,29,nan,022,8,nan,0,001,001,0,001,A022,529.0,481.0,1.0,0,1,38.8547887403163,0.5999693900976536,529.4242424242424,480.57575757575756,0,82
19,30,nan,022,8,nan,0,001,001,0,001,A022,217.0,553.0,1.0,0,1,19.019363778662036,0.16203772565667288,217.14893617021278,553.063829787234,0,92
19,31,nan,022,8,nan,0,001,001,0,001,A022,963.0,554.0,1.0,0,1,11.355742465495927,27.663699392170184,963.1296296296297,554.9351851851852,0,94
19,32,nan,022,8,nan,0,001,001,0,001,A022,216.0,561.0,1.0,0,1,18.922154125915032,0.9358974358974126,216.3846153846154,561.2948717948718,0,92
19,33,nan,022,8,nan,0,001,001,0,001,A022,270.0,559.0,1.0,0,1,4.094872155612586,35.988612243360244,270.25757575757575,559.4848484848485,0,93
19,34,nan,022,8,nan,0,001,001,0,001,A022,274.0,562.0,1.0,0,1,4.750272845449924,32.45410961294778,272.8076923076923,563.0384615384615,0,93
19,35,nan,022,8,nan,0,001,001,0,001,A022,274.0,567.0,1.0,0,1,6.846285994364925,30.50955595550738,273.5128205128205,567.0769230769231,0,93
19,36,nan,022,8,nan,0,001,001,0,001,A022,1312.0,567.0,1.0,0,1,17.00119123997357,23.50531854708632,1311.5,566.5,0,98
19,37,nan,022,8,nan,0,001,001,0,001,A022,1286.0,570.0,1.0,0,1,39.04431081790258,0.0,1286.0,570.0,0,98
19,38,nan,022,8,nan,0,001,001,0,001,A022,955.0,573.0,1.0,0,1,10.395204647072914,23.75647688328001,955.1157894736842,573.6315789473684,0,94
19,39,nan,022,8,nan,0,001,001,0,001,A022,272.0,576.0,1.0,0,1,13.768575791146919,28.507609923131287,271.8970588235294,576.1617647058823,0,93
19,40,nan,022,8,nan,0,001,001,0,001,A022,1135.0,590.0,1.0,0,1,24.22337485677158,12.465577603945997,1135.0,589.375,0,95
19,41,nan,022,8,nan,0,001,001,0,001,A022,1332.0,587.0,1.0,0,1,12.81640728158376,33.1723248465529,1331.5338078291816,588.2811387900356,0,98
19,42,nan,022,8,nan,0,001,001,0,001,A022,1123.0,600.0,1.0,0,1,29.47526983903993,3.62181432801713,1123.4242424242425,600.4242424242424,0,95
19,43,nan,022,8,nan,0,001,001,0,001,A022,1341.0,601.0,1.0,0,1,27.8987720756888,20.485907348528645,1340.344262295082,600.5245901639345,0,98
19,44,nan,022,8,nan,0,001,001,0,001,A022,399.0,612.0,1.0,0,1,71.15648435976554,9.408443124205194,399.1896551724138,612.4913793103449,0,109
19,45,nan,022,8,nan,0,001,001,0,001,A022,1319.0,617.0,1.0,0,1,39.75606146481431,7.533955996741374,1319.112582781457,617.1390728476821,0,98
19,46,nan,022,8,nan,0,001,001,0,001,A022,407.0,624.0,1.0,0,1,64.70368334506382,8.37118712701739,407.41525423728814,624.542372881356,0,109
19,47,nan,022,8,nan,0,001,001,0,001,A022,182.0,647.0,1.0,0,1,8.554042783877765,23.254574668381707,182.3661971830986,647.3661971830986,0,103
19,48,nan,022,8,nan,0,001,001,0,001,A022,1253.0,661.0,1.0,0,1,28.721026198622653,11.34529480206099,1252.6534653465346,660.039603960396,0,112
19,49,nan,022,8,nan,0,001,001,0,001,A022,319.0,670.0,1.0,0,1,50.899880605522654,21.51223848851349,319.78225806451616,670.5564516129032,0,109
19,50,nan,022,8,nan,0,001,001,0,001,A022,319.0,680.0,1.0,0,1,51.20821816851663,19.046288543084632,319.0352941176471,679.3529411764706,0,109
19,51,nan,022,8,nan,0,001,001,0,001,A022,821.0,689.0,1.0,0,1,37.032979379409184,0.36893225870062596,821.0838323353294,689.3592814371258,0,106
19,52,nan,022,8,nan,0,001,001,0,001,A022,1176.0,696.0,1.0,0,1,18.664480744334142,27.986866761234868,1175.44,696.1333333333333,0,118
19,53,nan,022,8,nan,0,001,001,0,001,A022,1169.0,700.0,1.0,0,1,17.845264477523973,24.726864227166523,1170.1515151515152,701.3030303030303,0,118
19,54,nan,022,8,nan,0,001,001,0,001,A022,1172.0,706.0,1.0,0,1,13.335185079697158,26.933931315968156,1171.9322033898304,706.6949152542373,0,118
19,55,nan,022,8,nan,0,001,001,0,001,A022,1017.0,706.0,1.0,0,1,12.510141864083671,36.629989142335994,1016.6610169491526,705.8813559322034,0,111
19,56,nan,022,8,nan,0,001,001,0,001,A022,1348.0,707.0,1.0,0,1,38.34285057212469,7.9164022716153255,1347.7836538461538,707.2548076923077,0,116
19,57,nan,022,8,nan,0,001,001,0,001,A022,1033.0,713.0,1.0,0,1,17.016677835293674,31.483748758864458,1032.5162790697675,713.9581395348837,0,111
19,58,nan,022,8,nan,0,001,001,0,001,A022,1043.0,746.0,1.0,0,1,50.41094929638325,3.5355339059327378,1043.5,745.5,0,111
19,59,nan,022,8,nan,0,001,001,0,001,A022,682.0,750.0,1.0,1,0,nan,nan,681.7432950191571,750.183908045977,0,0
19,60,nan,022,8,nan,0,001,001,0,001,A022,145.0,786.0,1.0,0,1,15.399855934573585,3.7756378435019906,145.35294117647058,786.3076923076923,0,123
19,61,nan,022,8,nan,0,001,001,0,001,A022,256.0,835.0,1.0,0,1,38.50344860120011,5.008868487149245,256.0071942446043,835.1294964028777,0,129
19,62,nan,022,8,nan,0,001,001,0,001,A022,603.0,838.0,1.0,0,1,26.677626113217297,5.2656875101154945,603.0088495575221,838.1681415929204,0,138
19,63,nan,022,8,nan,0,001,001,0,001,A022,597.0,847.0,1.0,0,1,20.253960552696636,13.676565650776547,597.432,846.768,0,138
19,64,nan,022,8,nan,0,001,001,0,001,A022,470.0,887.0,1.0,0,1,34.57182888732259,17.48638849021113,470.8757396449704,887.0828402366864,0,133
19,65,nan,022,8,nan,0,001,001,0,001,A022,370.0,887.0,1.0,0,1,9.829750140060353,38.52402200789116,370.78453038674036,887.232044198895,0,137
19,66,nan,022,8,nan,0,001,001,0,001,A022,377.0,897.0,1.0,0,1,8.283300059895568,36.023825979803206,377.59090909090907,896.0568181818181,0,137
19,67,nan,022,8,nan,0,001,001,0,001,A022,682.0,914.0,1.0,0,1,22.028531310302288,28.245620358640497,682.3,914.7583333333333,0,139
19,68,nan,022,8,nan,0,001,001,0,001,A022,307.0,922.0,1.0,0,1,21.03004839395116,32.83691887830454,306.07042253521126,922.5352112676056,0,141
19,69,nan,022,8,nan,0,001,001,0,001,A022,371.0,922.0,1.0,0,1,34.63743983409722,13.238189653454278,371.1656050955414,921.6624203821656,0,137
19,70,nan,022,8,nan,0,001,001,0,001,A022,294.0,923.0,1.0,0,1,9.477025413224132,42.141780992447615,294.1904761904762,922.4761904761905,0,141
19,71,nan,022,8,nan,0,001,001,0,001,A022,677.0,923.0,1.0,0,1,19.22631470076608,27.195131831129263,677.0625,923.09375,0,139
19,72,nan,022,8,nan,0,001,001,0,001,A022,105.0,954.0,1.0,0,1,25.292931973826015,12.512158686020404,105.19574468085106,953.8510638297872,0,149
19,73,nan,022,8,nan,0,001,001,0,001,A022,981.0,972.0,1.0,0,1,16.745110941369006,21.902760480112715,982.3406113537118,971.6331877729258,0,161
19,74,nan,022,8,nan,0,001,001,0,001,A022,1134.0,982.0,1.0,0,1,22.911428716230564,10.452037032320566,1132.66875,982.78125,0,150
19,75,nan,022,8,nan,0,001,001,0,001,A022,382.0,985.0,1.0,0,1,29.995427976634947,9.84049136897531,381.9072847682119,985.1788079470199,0,152
19,76,nan,022,8,nan,0,001,001,0,001,A022,377.0,996.0,1.0,0,1,29.918111028513867,2.5838689541291737,379.1290322580645,995.4193548387096,0,152
19,77,nan,022,8,nan,0,001,001,0,001,A022,388.0,1001.0,1.0,0,1,10.065908155009087,4.408341603564195,387.7632850241546,1000.4347826086956,0,158
20,1,nan,022,9,nan,0,001,001,0,001,A022,839.0,72.0,1.0,0,1,36.409232326842414,10.10907757948448,838.6584362139918,72.57613168724279,0,4
20,2,nan,022,9,nan,0,001,001,0,001,A022,513.0,80.0,1.0,0,1,12.02746135226527,18.967396662351266,514.2925170068028,80.87074829931973,0,8
20,3,nan,022,9,nan,0,001,001,0,001,A022,1268.0,93.0,1.0,0,1,18.84750554122731,29.102451174426125,1268.1529411764707,92.84705882352941,0,14
20,4,nan,022,9,nan,0,001,001,0,001,A022,1280.0,93.0,1.0,0,1,30.459192834919293,17.57905721576555,1279.8470588235293,92.84705882352941,0,14
20,5,nan,022,9,nan,0,001,001,0,001,A022,1166.0,131.0,1.0,0,1,39.66155223758577,9.048377870797909,1165.094827586207,130.39655172413794,0,24
20,6,nan,022,9,nan,0,001,001,0,001,A022,1182.0,137.0,1.0,0,1,54.78574936362072,6.111409404272981,1181.8813559322034,136.66101694915255,0,29
20,7,nan,022,9,nan,0,001,001,0,001,A022,122.0,138.0,1.0,0,1,48.41119524905546,2.793693294229385,121.98333333333333,137.93333333333334,0,27
20,8,nan,022,9,nan,0,001,001,0,001,A022,131.0,143.0,1.0,0,1,43.417023509907985,0.651020092235132,130.7,143.57777777777778,0,20
20,9,nan,022,9,nan,0,001,001,0,001,A022,126.0,150.0,1.0,0,1,40.15439859471946,2.5523054886746643,125.76237623762377,149.22772277227722,0,27
20,10,nan,022,9,nan,0,001,001,0,001,A022,746.0,216.0,1.0,0,1,26.13653322098612,4.043090330058605,745.2975609756097,216.32682926829267,0,31
20,11,nan,022,9,nan,0,001,001,0,001,A022,1100.0,229.0,1.0,1,0,nan,nan,1099.5915492957747,229.44131455399062,0,0
20,12,nan,022,9,nan,0,001,001,0,001,A022,594.0,237.0,1.0,0,1,31.857524135009033,1.2569811786020975,594.302752293578,237.045871559633,0,37
20,13,nan,022,9,nan,0,001,001,0,001,A022,596.0,244.0,1.0,0,1,42.79286933660653,2.0313590901380434,598.3555555555556,241.0,0,49
20,14,nan,022,9,nan,0,001,001,0,001,A022,603.0,242.0,1.0,0,1,43.93735537598372,3.807514210248953,602.4347826086956,242.7826086956522,0,49
20,15,nan,022,9,nan,0,001,001,0,001,A022,610.0,242.0,1.0,0,1,48.65818443547185,7.44010951477445,609.9107142857143,243.58928571428572,0,49
20,16,nan,022,9,nan,0,001,001,0,001,A022,820.0,243.0,1.0,0,1,7.547905393776564,15.280063508806135,818.5746268656717,242.02985074626866,0,41
